10000[16]00000000[01]008010000002048000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000[04]4c[17]
60 [16]00000000[01]003000001[04]39[17]
20 [16]00000000[01]0040100000[02]Girls 200m Medley                    [04]8C[17]
130 [16]00000000[01]0040101100[02] 1:24.6 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:24.7 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:24.8 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:24.9 [04]E6[17]
20 [16]00000000[01]0040100300[02]2  Bryony Thornton  BRKS  1:24.88 3  [04]94[17]
90 [16]00000000[01]0040101100[02] 1:25.0 [04]DE[17]
100 [16]00000000[01]0040101100[02] 1:25.1 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:25.2 [04]E0[17]
90 [16]00000000[01]0040101100[02] 1:25.3 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:25.4 [04]E2[17]
120 [16]00000000[01]0040101100[02] 1:25.5 [04]E3[17]
80 [16]00000000[01]0040101100[02] 1:25.6 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:25.7 [04]E5[17]
30 [16]00000000[01]0040100200[02]1  Lily Evans       BRKS  1:25.72 4  [04]E5[17]
70 [16]00000000[01]0040101100[02] 1:25.8 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:25.9 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:26.0 [04]DF[17]
60 [16]00000000[01]0040101100[02] 1:26.1 [04]E0[17]
150 [16]00000000[01]0040101100[02] 1:26.2 [04]E1[17]
80 [16]00000000[01]0040101100[02] 1:26.3 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:26.4 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:26.5 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:26.6 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:26.7 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:26.8 [04]E7[17]
80 [16]00000000[01]0040101100[02] 1:26.9 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:27.0 [04]E0[17]
110 [16]00000000[01]0040101100[02] 1:27.1 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:27.2 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:27.3 [04]E3[17]
20 [16]00000000[01]0040100500[02]4  Tilly Scott      BRKS  1:27.28 5  [04]53[17]
80 [16]00000000[01]0040101100[02] 1:27.4 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:27.5 [04]E5[17]
80 [16]00000000[01]0040101100[02] 1:27.6 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:27.7 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:27.8 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:27.9 [04]E9[17]
90 [16]00000000[01]0040101100[02] 1:28.0 [04]E1[17]
80 [16]00000000[01]0040101100[02] 1:28.1 [04]E2[17]
130 [16]00000000[01]0040101100[02] 1:28.2 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:28.3 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:28.4 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:28.5 [04]E6[17]
50 [16]00000000[01]0040100400[02]3  Johanna Totays   WINS  1:28.51 6  [04]26[17]
60 [16]00000000[01]0040101100[02] 1:28.6 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:28.7 [04]E8[17]
130 [16]00000000[01]0040101100[02] 1:28.8 [04]E9[17]
60 [16]00000000[01]0040101100[02] 1:28.9 [04]EA[17]
110 [16]00000000[01]0040101100[02] 1:29.0 [04]E2[17]
80 [16]00000000[01]0040101100[02] 1:29.1 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:29.2 [04]E4[17]
30 [16]00000000[01]0040100700[02]6  Issy Thorpe      BRKS             [04]B5[17]
80 [16]00000000[01]0040101100[02] 1:29.3 [04]E5[17]
130 [16]00000000[01]0040101100[02] 1:29.4 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:29.5 [04]E7[17]
80 [16]00000000[01]0040101100[02] 1:29.6 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:29.7 [04]E9[17]
110 [16]00000000[01]0040101100[02] 1:29.8 [04]EA[17]
90 [16]00000000[01]0040101100[02] 1:29.9 [04]EB[17]
110 [16]00000000[01]0040101100[02] 1:30.0 [04]DA[17]
80 [16]00000000[01]0040101100[02] 1:30.1 [04]DB[17]
130 [16]00000000[01]0040101100[02] 1:30.2 [04]DC[17]
90 [16]00000000[01]0040101100[02] 1:30.3 [04]DD[17]
90 [16]00000000[01]0040101100[02] 1:30.4 [04]DE[17]
110 [16]00000000[01]0040101100[02] 1:30.5 [04]DF[17]
80 [16]00000000[01]0040101100[02] 1:30.6 [04]E0[17]
130 [16]00000000[01]0040101100[02] 1:30.7 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:30.8 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:30.9 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:31.0 [04]DB[17]
80 [16]00000000[01]0040100600[02]5  Scarlett Dean    BRKS             [04]13[17]
50 [16]00000000[01]0040101100[02] 1:31.1 [04]DC[17]
60 [16]00000000[01]0040101100[02] 1:31.2 [04]DD[17]
100 [16]00000000[01]0040101100[02] 1:31.3 [04]DE[17]
110 [16]00000000[01]0040101100[02] 1:31.4 [04]DF[17]
110 [16]00000000[01]0040101100[02] 1:31.5 [04]E0[17]
80 [16]00000000[01]0040101100[02] 1:31.6 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:31.7 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:31.8 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:31.9 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:32.0 [04]DC[17]
80 [16]00000000[01]0040101100[02] 1:32.1 [04]DD[17]
140 [16]00000000[01]0040101100[02] 1:32.2 [04]DE[17]
90 [16]00000000[01]0040101100[02] 1:32.3 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:32.4 [04]E0[17]
110 [16]00000000[01]0040101100[02] 1:32.5 [04]E1[17]
80 [16]00000000[01]0040101100[02] 1:32.6 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:32.7 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:32.8 [04]E4[17]
100 [16]00000000[01]0040101100[02] 1:32.9 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:33.0 [04]DD[17]
80 [16]00000000[01]0040101100[02] 1:33.1 [04]DE[17]
110 [16]00000000[01]0040101100[02] 1:33.2 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:33.3 [04]E0[17]
130 [16]00000000[01]0040101100[02] 1:33.4 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:33.5 [04]E2[17]
80 [16]00000000[01]0040101100[02] 1:33.6 [04]E3[17]
140 [16]00000000[01]0040101100[02] 1:33.7 [04]E4[17]
80 [16]00000000[01]0040101100[02] 1:33.8 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:33.9 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:34.0 [04]DE[17]
80 [16]00000000[01]0040101100[02] 1:34.1 [04]DF[17]
130 [16]00000000[01]0040101100[02] 1:34.2 [04]E0[17]
90 [16]00000000[01]0040101100[02] 1:34.3 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:34.4 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:34.5 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:34.6 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:34.7 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:34.8 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:34.9 [04]E7[17]
50 [16]00000000[01]0040100300[02]2  Bryony Thornton  BRKS             [04]F2[17]
60 [16]00000000[01]0040101100[02] 1:35.0 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:35.1 [04]E0[17]
90 [16]00000000[01]0040101100[02] 1:35.2 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:35.3 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:35.4 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:35.5 [04]E4[17]
80 [16]00000000[01]0040101100[02] 1:35.6 [04]E5[17]
130 [16]00000000[01]0040101100[02] 1:35.7 [04]E6[17]
30 [16]00000000[01]0040100200[02]1  Lily Evans       BRKS             [04]48[17]
60 [16]00000000[01]0040101100[02] 1:35.8 [04]E7[17]
90 [16]00000000[01]0040101100[02] 1:35.9 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:36.0 [04]E0[17]
80 [16]00000000[01]0040101100[02] 1:36.1 [04]E1[17]
130 [16]00000000[01]0040101100[02] 1:36.2 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:36.3 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:36.4 [04]E4[17]
80 [16]00000000[01]0040101100[02] 1:36.5 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:36.6 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:36.7 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:36.8 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:36.9 [04]E9[17]
110 [16]00000000[01]0040101100[02] 1:37.0 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:37.1 [04]E2[17]
60 [16]00000000[01]0040101100[02] 1:37.2 [04]E3[17]
130 [16]00000000[01]0040101100[02] 1:37.3 [04]E4[17]
30 [16]00000000[01]0040100500[02]4  Tilly Scott      BRKS             [04]B2[17]
80 [16]00000000[01]0040101100[02] 1:37.4 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:37.5 [04]E6[17]
80 [16]00000000[01]0040101100[02] 1:37.6 [04]E7[17]
90 [16]00000000[01]0040101100[02] 1:37.7 [04]E8[17]
130 [16]00000000[01]0040101100[02] 1:37.8 [04]E9[17]
90 [16]00000000[01]0040101100[02] 1:37.9 [04]EA[17]
110 [16]00000000[01]0040101100[02] 1:38.0 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:38.1 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:38.2 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:38.3 [04]E5[17]
80 [16]00000000[01]0040101100[02] 1:38.4 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:38.5 [04]E7[17]
80 [16]00000000[01]0040100400[02]3  Johanna Totays   WINS             [04]87[17]
30 [16]00000000[01]0040101100[02] 1:38.6 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:38.7 [04]E9[17]
110 [16]00000000[01]0040101100[02] 1:38.8 [04]EA[17]
90 [16]00000000[01]0040101100[02] 1:38.9 [04]EB[17]
110 [16]00000000[01]0040101100[02] 1:39.0 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:39.1 [04]E4[17]
80 [16]00000000[01]0040101100[02] 1:39.2 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:39.3 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:39.4 [04]E7[17]
100 [16]00000000[01]0040101100[02] 1:39.5 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:39.6 [04]E9[17]
80 [16]00000000[01]0040101100[02] 1:39.7 [04]EA[17]
170 [16]00000000[01]0040101100[02] 1:39.8 [04]EB[17]
60 [16]00000000[01]0040101100[02] 1:39.9 [04]EC[17]
90 [16]00000000[01]0040101100[02] 1:40.0 [04]DB[17]
90 [16]00000000[01]0040101100[02] 1:40.1 [04]DC[17]
90 [16]00000000[01]0040101100[02] 1:40.2 [04]DD[17]
110 [16]00000000[01]0040101100[02] 1:40.3 [04]DE[17]
110 [16]00000000[01]0040101100[02] 1:40.4 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:40.5 [04]E0[17]
130 [16]00000000[01]0040101100[02] 1:40.6 [04]E1[17]
60 [16]00000000[01]0040101100[02] 1:40.7 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:40.8 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:40.9 [04]E4[17]
140 [16]00000000[01]0040101100[02] 1:41.0 [04]DC[17]
80 [16]00000000[01]0040101100[02] 1:41.1 [04]DD[17]
80 [16]00000000[01]0040101100[02] 1:41.2 [04]DE[17]
110 [16]00000000[01]0040101100[02] 1:41.3 [04]DF[17]
130 [16]00000000[01]0040101100[02] 1:41.4 [04]E0[17]
80 [16]00000000[01]0040101100[02] 1:41.5 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:41.6 [04]E2[17]
80 [16]00000000[01]0040101100[02] 1:41.7 [04]E3[17]
140 [16]00000000[01]0040101100[02] 1:41.8 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:41.9 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:42.0 [04]DD[17]
90 [16]00000000[01]0040101100[02] 1:42.1 [04]DE[17]
90 [16]00000000[01]0040101100[02] 1:42.2 [04]DF[17]
110 [16]00000000[01]0040101100[02] 1:42.3 [04]E0[17]
100 [16]00000000[01]0040101100[02] 1:42.4 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:42.5 [04]E2[17]
130 [16]00000000[01]0040101100[02] 1:42.6 [04]E3[17]
80 [16]00000000[01]0040101100[02] 1:42.7 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:42.8 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:42.9 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:43.0 [04]DE[17]
90 [16]00000000[01]0040101100[02] 1:43.1 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:43.2 [04]E0[17]
110 [16]00000000[01]0040101100[02] 1:43.3 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:43.4 [04]E2[17]
130 [16]00000000[01]0040101100[02] 1:43.5 [04]E3[17]
60 [16]00000000[01]0040101100[02] 1:43.6 [04]E4[17]
80 [16]00000000[01]0040101100[02] 1:43.7 [04]E5[17]
130 [16]00000000[01]0040101100[02] 1:43.8 [04]E6[17]
130 [16]00000000[01]0040101100[02] 1:43.9 [04]E7[17]
60 [16]00000000[01]0040101100[02] 1:44.0 [04]DF[17]
110 [16]00000000[01]0040101100[02] 1:44.1 [04]E0[17]
90 [16]00000000[01]0040101100[02] 1:44.2 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:44.3 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:44.4 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:44.5 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:44.6 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:44.7 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:44.8 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:44.9 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:45.0 [04]E0[17]
110 [16]00000000[01]0040101100[02] 1:45.1 [04]E1[17]
80 [16]00000000[01]0040101100[02] 1:45.2 [04]E2[17]
80 [16]00000000[01]0040101100[02] 1:45.3 [04]E3[17]
130 [16]00000000[01]0040101100[02] 1:45.4 [04]E4[17]
100 [16]00000000[01]0040101100[02] 1:45.5 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:45.6 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:45.7 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:45.8 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:45.9 [04]E9[17]
90 [16]00000000[01]0040101100[02] 1:46.0 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:46.1 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:46.2 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:46.3 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:46.4 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:46.5 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:46.6 [04]E7[17]
90 [16]00000000[01]0040101100[02] 1:46.7 [04]E8[17]
80 [16]00000000[01]0040101100[02] 1:46.8 [04]E9[17]
110 [16]00000000[01]0040101100[02] 1:46.9 [04]EA[17]
120 [16]00000000[01]0040101100[02] 1:47.0 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:47.1 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:47.2 [04]E4[17]
60 [16]00000000[01]0040101100[02] 1:47.3 [04]E5[17]
130 [16]00000000[01]0040101100[02] 1:47.4 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:47.5 [04]E7[17]
100 [16]00000000[01]0040101100[02] 1:47.6 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:47.7 [04]E9[17]
110 [16]00000000[01]0040101100[02] 1:47.8 [04]EA[17]
110 [16]00000000[01]0040101100[02] 1:47.9 [04]EB[17]
90 [16]00000000[01]0040101100[02] 1:48.0 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:48.1 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:48.2 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:48.3 [04]E6[17]
130 [16]00000000[01]0040101100[02] 1:48.4 [04]E7[17]
80 [16]00000000[01]0040101100[02] 1:48.5 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:48.6 [04]E9[17]
90 [16]00000000[01]0040101100[02] 1:48.7 [04]EA[17]
80 [16]00000000[01]0040101100[02] 1:48.8 [04]EB[17]
110 [16]00000000[01]0040101100[02] 1:48.9 [04]EC[17]
130 [16]00000000[01]0040101100[02] 1:49.0 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:49.1 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:49.2 [04]E6[17]
80 [16]00000000[01]0040101100[02] 1:49.3 [04]E7[17]
130 [16]00000000[01]0040101100[02] 1:49.4 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:49.5 [04]E9[17]
100 [16]00000000[01]0040101100[02] 1:49.6 [04]EA[17]
90 [16]00000000[01]0040101100[02] 1:49.7 [04]EB[17]
110 [16]00000000[01]0040101100[02] 1:49.8 [04]EC[17]
110 [16]00000000[01]0040101100[02] 1:49.9 [04]ED[17]
110 [16]00000000[01]0040101100[02] 1:50.0 [04]DC[17]
80 [16]00000000[01]0040101100[02] 1:50.1 [04]DD[17]
110 [16]00000000[01]0040101100[02] 1:50.2 [04]DE[17]
80 [16]00000000[01]0040101100[02] 1:50.3 [04]DF[17]
140 [16]00000000[01]0040101100[02] 1:50.4 [04]E0[17]
80 [16]00000000[01]0040101100[02] 1:50.5 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:50.6 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:50.7 [04]E3[17]
80 [16]00000000[01]0040101100[02] 1:50.8 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:50.9 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:51.0 [04]DD[17]
110 [16]00000000[01]0040101100[02] 1:51.1 [04]DE[17]
90 [16]00000000[01]0040101100[02] 1:51.2 [04]DF[17]
80 [16]00000000[01]0040101100[02] 1:51.3 [04]E0[17]
130 [16]00000000[01]0040101100[02] 1:51.4 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:51.5 [04]E2[17]
90 [16]00000000[01]0040101100[02] 1:51.6 [04]E3[17]
130 [16]00000000[01]0040101100[02] 1:51.7 [04]E4[17]
60 [16]00000000[01]0040101100[02] 1:51.8 [04]E5[17]
130 [16]00000000[01]0040101100[02] 1:51.9 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:52.0 [04]DE[17]
110 [16]00000000[01]0040101100[02] 1:52.1 [04]DF[17]
90 [16]00000000[01]0040101100[02] 1:52.2 [04]E0[17]
80 [16]00000000[01]0040101100[02] 1:52.3 [04]E1[17]
110 [16]00000000[01]0040101100[02] 1:52.4 [04]E2[17]
130 [16]00000000[01]0040101100[02] 1:52.5 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:52.6 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:52.7 [04]E5[17]
80 [16]00000000[01]0040101100[02] 1:52.8 [04]E6[17]
140 [16]00000000[01]0040101100[02] 1:52.9 [04]E7[17]
80 [16]00000000[01]0040101100[02] 1:53.0 [04]DF[17]
110 [16]00000000[01]0040101100[02] 1:53.1 [04]E0[17]
90 [16]00000000[01]0040101100[02] 1:53.2 [04]E1[17]
80 [16]00000000[01]0040101100[02] 1:53.3 [04]E2[17]
130 [16]00000000[01]0040101100[02] 1:53.4 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:53.5 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:53.6 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:53.7 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:53.8 [04]E7[17]
130 [16]00000000[01]0040101100[02] 1:53.9 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:54.0 [04]E0[17]
130 [16]00000000[01]0040101100[02] 1:54.1 [04]E1[17]
80 [16]00000000[01]0040101100[02] 1:54.2 [04]E2[17]
80 [16]00000000[01]0040101100[02] 1:54.3 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:54.4 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:54.5 [04]E5[17]
130 [16]00000000[01]0040101100[02] 1:54.6 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:54.7 [04]E7[17]
80 [16]00000000[01]0040101100[02] 1:54.8 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:54.9 [04]E9[17]
110 [16]00000000[01]0040101100[02] 1:55.0 [04]E1[17]
90 [16]00000000[01]0040101100[02] 1:55.1 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:55.2 [04]E3[17]
90 [16]00000000[01]0040101100[02] 1:55.3 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:55.4 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:55.5 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:55.6 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:55.7 [04]E8[17]
80 [16]00000000[01]0040101100[02] 1:55.8 [04]E9[17]
120 [16]00000000[01]0040101100[02] 1:55.9 [04]EA[17]
90 [16]00000000[01]0040101100[02] 1:56.0 [04]E2[17]
110 [16]00000000[01]0040101100[02] 1:56.1 [04]E3[17]
110 [16]00000000[01]0040101100[02] 1:56.2 [04]E4[17]
60 [16]00000000[01]0040101100[02] 1:56.3 [04]E5[17]
110 [16]00000000[01]0040101100[02] 1:56.4 [04]E6[17]
120 [16]00000000[01]0040101100[02] 1:56.5 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:56.6 [04]E8[17]
80 [16]00000000[01]0040101100[02] 1:56.7 [04]E9[17]
80 [16]00000000[01]0040101100[02] 1:56.8 [04]EA[17]
140 [16]00000000[01]0040101100[02] 1:56.9 [04]EB[17]
110 [16]00000000[01]0040101100[02] 1:57.0 [04]E3[17]
80 [16]00000000[01]0040101100[02] 1:57.1 [04]E4[17]
90 [16]00000000[01]0040101100[02] 1:57.2 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:57.3 [04]E6[17]
110 [16]00000000[01]0040101100[02] 1:57.4 [04]E7[17]
90 [16]00000000[01]0040101100[02] 1:57.5 [04]E8[17]
90 [16]00000000[01]0040101100[02] 1:57.6 [04]E9[17]
130 [16]00000000[01]0040101100[02] 1:57.7 [04]EA[17]
90 [16]00000000[01]0040101100[02] 1:57.8 [04]EB[17]
90 [16]00000000[01]0040101100[02] 1:57.9 [04]EC[17]
90 [16]00000000[01]0040101100[02] 1:58.0 [04]E4[17]
110 [16]00000000[01]0040101100[02] 1:58.1 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:58.2 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:58.3 [04]E7[17]
110 [16]00000000[01]0040101100[02] 1:58.4 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:58.5 [04]E9[17]
90 [16]00000000[01]0040101100[02] 1:58.6 [04]EA[17]
90 [16]00000000[01]0040101100[02] 1:58.7 [04]EB[17]
90 [16]00000000[01]0040101100[02] 1:58.8 [04]EC[17]
130 [16]00000000[01]0040101100[02] 1:58.9 [04]ED[17]
90 [16]00000000[01]0040101100[02] 1:59.0 [04]E5[17]
90 [16]00000000[01]0040101100[02] 1:59.1 [04]E6[17]
90 [16]00000000[01]0040101100[02] 1:59.2 [04]E7[17]
90 [16]00000000[01]0040101100[02] 1:59.3 [04]E8[17]
110 [16]00000000[01]0040101100[02] 1:59.4 [04]E9[17]
90 [16]00000000[01]0040101100[02] 1:59.5 [04]EA[17]
110 [16]00000000[01]0040101100[02] 1:59.6 [04]EB[17]
110 [16]00000000[01]0040101100[02] 1:59.7 [04]EC[17]
80 [16]00000000[01]0040101100[02] 1:59.8 [04]ED[17]
110 [16]00000000[01]0040101100[02] 1:59.9 [04]EE[17]
90 [16]00000000[01]0040101100[02] 2:00.0 [04]D8[17]
110 [16]00000000[01]0040101100[02] 2:00.1 [04]D9[17]
90 [16]00000000[01]0040101100[02] 2:00.2 [04]DA[17]
90 [16]00000000[01]0040101100[02] 2:00.3 [04]DB[17]
110 [16]00000000[01]0040101100[02] 2:00.4 [04]DC[17]
110 [16]00000000[01]0040101100[02] 2:00.5 [04]DD[17]
90 [16]00000000[01]0040101100[02] 2:00.6 [04]DE[17]
110 [16]00000000[01]0040101100[02] 2:00.7 [04]DF[17]
80 [16]00000000[01]0040101100[02] 2:00.8 [04]E0[17]
130 [16]00000000[01]0040101100[02] 2:00.9 [04]E1[17]
90 [16]00000000[01]0040101100[02] 2:01.0 [04]D9[17]
110 [16]00000000[01]0040101100[02] 2:01.1 [04]DA[17]
80 [16]00000000[01]0040101100[02] 2:01.2 [04]DB[17]
100 [16]00000000[01]0040101100[02] 2:01.3 [04]DC[17]
110 [16]00000000[01]0040101100[02] 2:01.4 [04]DD[17]
100 [16]00000000[01]0040101100[02] 2:01.5 [04]DE[17]
100 [16]00000000[01]0040101100[02] 2:01.6 [04]DF[17]
110 [16]00000000[01]0040101100[02] 2:01.7 [04]E0[17]
110 [16]00000000[01]0040101100[02] 2:01.8 [04]E1[17]
80 [16]00000000[01]0040101100[02] 2:01.9 [04]E2[17]
110 [16]00000000[01]0040101100[02] 2:02.0 [04]DA[17]
110 [16]00000000[01]0040101100[02] 2:02.1 [04]DB[17]
90 [16]00000000[01]0040101100[02] 2:02.2 [04]DC[17]
90 [16]00000000[01]0040101100[02] 2:02.3 [04]DD[17]
80 [16]00000000[01]0040101100[02] 2:02.4 [04]DE[17]
130 [16]00000000[01]0040101100[02] 2:02.5 [04]DF[17]
110 [16]00000000[01]0040101100[02] 2:02.6 [04]E0[17]
90 [16]00000000[01]0040101100[02] 2:02.7 [04]E1[17]
90 [16]00000000[01]0040101100[02] 2:02.8 [04]E2[17]
110 [16]00000000[01]0040101100[02] 2:02.9 [04]E3[17]
90 [16]00000000[01]0040101100[02] 2:03.0 [04]DB[17]
130 [16]00000000[01]0040101100[02] 2:03.1 [04]DC[17]
60 [16]00000000[01]0040101100[02] 2:03.2 [04]DD[17]
110 [16]00000000[01]0040101100[02] 2:03.3 [04]DE[17]
90 [16]00000000[01]0040101100[02] 2:03.4 [04]DF[17]
130 [16]00000000[01]0040101100[02] 2:03.5 [04]E0[17]
80 [16]00000000[01]0040101100[02] 2:03.6 [04]E1[17]
110 [16]00000000[01]0040101100[02] 2:03.7 [04]E2[17]
90 [16]00000000[01]0040101100[02] 2:03.8 [04]E3[17]
90 [16]00000000[01]0040101100[02] 2:03.9 [04]E4[17]
110 [16]00000000[01]0040101100[02] 2:04.0 [04]DC[17]
